sample,link
TCGA-AJ-A23N,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AJ-A23N-01Z-00-DX1"">TCGA-AJ-A23N-01Z-00-DX1</a>"
TCGA-AJ-A3BD,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AJ-A3BD-01Z-00-DX1"">TCGA-AJ-A3BD-01Z-00-DX1</a>"
TCGA-AJ-A3EK,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AJ-A3EK-01Z-00-DX1"">TCGA-AJ-A3EK-01Z-00-DX1</a>"
TCGA-AJ-A3IA,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AJ-A3IA-01Z-00-DX1"">TCGA-AJ-A3IA-01Z-00-DX1</a>"
TCGA-AO-A0JL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AO-A0JL-01Z-00-DX1"">TCGA-AO-A0JL-01Z-00-DX1</a>"
TCGA-AO-A12A,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AO-A12A-01Z-00-DX1"">TCGA-AO-A12A-01Z-00-DX1</a>"
TCGA-AO-A12D,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AO-A12D-01Z-00-DX1"">TCGA-AO-A12D-01Z-00-DX1</a>"
TCGA-AP-A051,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AP-A051-01Z-00-DX1"">TCGA-AP-A051-01Z-00-DX1</a>"
TCGA-AP-A059,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AP-A059-01Z-00-DX1"">TCGA-AP-A059-01Z-00-DX1</a>"
TCGA-AP-A0LN,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AP-A0LN-01Z-00-DX1"">TCGA-AP-A0LN-01Z-00-DX1</a>"
TCGA-AP-A0LQ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AP-A0LQ-01Z-00-DX1"">TCGA-AP-A0LQ-01Z-00-DX1</a>"
TCGA-AP-A1DP,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AP-A1DP-01Z-00-DX1"">TCGA-AP-A1DP-01Z-00-DX1</a>"
TCGA-AQ-A04H,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AQ-A04H-01Z-00-DX1"">TCGA-AQ-A04H-01Z-00-DX1</a>"
TCGA-AR-A0TS,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A0TS-01Z-00-DX1"">TCGA-AR-A0TS-01Z-00-DX1</a>"
TCGA-AR-A0TT,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A0TT-01Z-00-DX1"">TCGA-AR-A0TT-01Z-00-DX1</a>"
TCGA-AR-A0U0,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A0U0-01Z-00-DX1"">TCGA-AR-A0U0-01Z-00-DX1</a>"
TCGA-AR-A1AS,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A1AS-01Z-00-DX1"">TCGA-AR-A1AS-01Z-00-DX1</a>"
TCGA-AR-A1AW,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A1AW-01Z-00-DX1"">TCGA-AR-A1AW-01Z-00-DX1</a>"
TCGA-AR-A24O,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A24O-01Z-00-DX1"">TCGA-AR-A24O-01Z-00-DX1</a>"
TCGA-AR-A24T,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A24T-01Z-00-DX1"">TCGA-AR-A24T-01Z-00-DX1</a>"
TCGA-AR-A2LH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A2LH-01Z-00-DX1"">TCGA-AR-A2LH-01Z-00-DX1</a>"
TCGA-AR-A5QN,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AR-A5QN-01Z-00-DX1"">TCGA-AR-A5QN-01Z-00-DX1</a>"
TCGA-AX-A06B,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AX-A06B-01Z-00-DX1"">TCGA-AX-A06B-01Z-00-DX1</a>"
TCGA-AX-A0J1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AX-A0J1-01Z-00-DX1"">TCGA-AX-A0J1-01Z-00-DX1</a>"
TCGA-AX-A1C4,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AX-A1C4-01Z-00-DX1"">TCGA-AX-A1C4-01Z-00-DX1</a>"
TCGA-AX-A1C8,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AX-A1C8-01Z-00-DX1"">TCGA-AX-A1C8-01Z-00-DX1</a>"
TCGA-AX-A1CC,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AX-A1CC-01Z-00-DX1"">TCGA-AX-A1CC-01Z-00-DX1</a>"
TCGA-AX-A1CE,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AX-A1CE-01Z-00-DX1"">TCGA-AX-A1CE-01Z-00-DX1</a>"
TCGA-AX-A1CN,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AX-A1CN-01Z-00-DX1"">TCGA-AX-A1CN-01Z-00-DX1</a>"
TCGA-AY-4070,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AY-4070-01Z-00-DX1"">TCGA-AY-4070-01Z-00-DX1</a>"
TCGA-AY-4071,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AY-4071-01Z-00-DX1"">TCGA-AY-4071-01Z-00-DX1</a>"
TCGA-AZ-4313,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AZ-4313-01Z-00-DX1"">TCGA-AZ-4313-01Z-00-DX1</a>"
TCGA-AZ-4315,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-AZ-4315-01Z-00-DX1"">TCGA-AZ-4315-01Z-00-DX1</a>"
TCGA-B5-A0JR,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B5-A0JR-01Z-00-DX1"">TCGA-B5-A0JR-01Z-00-DX1</a>"
TCGA-B5-A0K7,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B5-A0K7-01Z-00-DX1"">TCGA-B5-A0K7-01Z-00-DX1</a>"
TCGA-B5-A121,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B5-A121-01Z-00-DX1"">TCGA-B5-A121-01Z-00-DX1</a>"
TCGA-B5-A1N2,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B5-A1N2-01Z-00-DX1"">TCGA-B5-A1N2-01Z-00-DX1</a>"
TCGA-B5-A3FD,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B5-A3FD-01Z-00-DX1"">TCGA-B5-A3FD-01Z-00-DX1</a>"
TCGA-B6-A0IE,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B6-A0IE-01Z-00-DX1"">TCGA-B6-A0IE-01Z-00-DX1</a>"
TCGA-B6-A0RQ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B6-A0RQ-01Z-00-DX1"">TCGA-B6-A0RQ-01Z-00-DX1</a>"
TCGA-B6-A0WY,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B6-A0WY-01Z-00-DX1"">TCGA-B6-A0WY-01Z-00-DX1</a>"
TCGA-B6-A0X5,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B6-A0X5-01Z-00-DX1"">TCGA-B6-A0X5-01Z-00-DX1</a>"
TCGA-B6-A1KF,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-B6-A1KF-01Z-00-DX1"">TCGA-B6-A1KF-01Z-00-DX1</a>"
TCGA-BG-A0MT,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BG-A0MT-01Z-00-DX1"">TCGA-BG-A0MT-01Z-00-DX1</a>"
TCGA-BG-A0RY,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BG-A0RY-01Z-00-DX1"">TCGA-BG-A0RY-01Z-00-DX1</a>"
TCGA-BG-A18B,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BG-A18B-01Z-00-DX1"">TCGA-BG-A18B-01Z-00-DX1</a>"
TCGA-BH-A0AV,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BH-A0AV-01Z-00-DX1"">TCGA-BH-A0AV-01Z-00-DX1</a>"
TCGA-BH-A0AY,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BH-A0AY-01Z-00-DX1"">TCGA-BH-A0AY-01Z-00-DX1</a>"
TCGA-BH-A0EA,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BH-A0EA-01Z-00-DX1"">TCGA-BH-A0EA-01Z-00-DX1</a>"
TCGA-BH-A0EB,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BH-A0EB-01Z-00-DX1"">TCGA-BH-A0EB-01Z-00-DX1</a>"
TCGA-BH-A18I,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BH-A18I-01Z-00-DX1"">TCGA-BH-A18I-01Z-00-DX1</a>"
TCGA-BH-A1FJ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BH-A1FJ-01Z-00-DX1"">TCGA-BH-A1FJ-01Z-00-DX1</a>"
TCGA-BK-A13C,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BK-A13C-01Z-00-DX1"">TCGA-BK-A13C-01Z-00-DX1</a>"
TCGA-BK-A6W3,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BK-A6W3-01Z-00-DX1"">TCGA-BK-A6W3-01Z-00-DX1</a>"
TCGA-BL-A3JM,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BL-A3JM-01Z-00-DX1"">TCGA-BL-A3JM-01Z-00-DX1</a>"
TCGA-BR-6456,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-6456-01Z-00-DX1"">TCGA-BR-6456-01Z-00-DX1</a>"
TCGA-BR-6706,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-6706-01Z-00-DX1"">TCGA-BR-6706-01Z-00-DX1</a>"
TCGA-BR-7716,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-7716-01Z-00-DX1"">TCGA-BR-7716-01Z-00-DX1</a>"
TCGA-BR-7957,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-7957-01Z-00-DX1"">TCGA-BR-7957-01Z-00-DX1</a>"
TCGA-BR-8284,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-8284-01Z-00-DX1"">TCGA-BR-8284-01Z-00-DX1</a>"
TCGA-BR-8297,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-8297-01Z-00-DX1"">TCGA-BR-8297-01Z-00-DX1</a>"
TCGA-BR-8363,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-8363-01Z-00-DX1"">TCGA-BR-8363-01Z-00-DX1</a>"
TCGA-BR-8365,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-8365-01Z-00-DX1"">TCGA-BR-8365-01Z-00-DX1</a>"
TCGA-BR-8367,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-8367-01Z-00-DX1"">TCGA-BR-8367-01Z-00-DX1</a>"
TCGA-BR-8687,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-8687-01Z-00-DX1"">TCGA-BR-8687-01Z-00-DX1</a>"
TCGA-BR-A4IV,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-A4IV-01Z-00-DX1"">TCGA-BR-A4IV-01Z-00-DX1</a>"
TCGA-BR-A4QM,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BR-A4QM-01Z-00-DX1"">TCGA-BR-A4QM-01Z-00-DX1</a>"
TCGA-BT-A3PJ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-BT-A3PJ-01Z-00-DX1"">TCGA-BT-A3PJ-01Z-00-DX1</a>"
TCGA-C5-A1MJ,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-C5-A1MJ-01Z-00-DX1"">TCGA-C5-A1MJ-01Z-00-DX1</a>"
TCGA-C5-A2M1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-C5-A2M1-01Z-00-DX1"">TCGA-C5-A2M1-01Z-00-DX1</a>"
TCGA-C8-A12K,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-C8-A12K-01Z-00-DX1"">TCGA-C8-A12K-01Z-00-DX1</a>"
TCGA-C8-A26X,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-C8-A26X-01Z-00-DX1"">TCGA-C8-A26X-01Z-00-DX1</a>"
TCGA-C8-A26Z,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-C8-A26Z-01Z-00-DX1"">TCGA-C8-A26Z-01Z-00-DX1</a>"
TCGA-C8-A274,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-C8-A274-01Z-00-DX1"">TCGA-C8-A274-01Z-00-DX1</a>"
TCGA-CD-5799,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CD-5799-01Z-00-DX1"">TCGA-CD-5799-01Z-00-DX1</a>"
TCGA-CD-A487,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CD-A487-01Z-00-DX1"">TCGA-CD-A487-01Z-00-DX1</a>"
TCGA-CF-A8HX,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CF-A8HX-01Z-00-DX1"">TCGA-CF-A8HX-01Z-00-DX1</a>"
TCGA-CG-4306,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CG-4306-01Z-00-DX1"">TCGA-CG-4306-01Z-00-DX1</a>"
TCGA-CG-4438,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CG-4438-01Z-00-DX1"">TCGA-CG-4438-01Z-00-DX1</a>"
TCGA-CG-4477,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CG-4477-01Z-00-DX1"">TCGA-CG-4477-01Z-00-DX1</a>"
TCGA-CH-5743,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CH-5743-01Z-00-DX1"">TCGA-CH-5743-01Z-00-DX1</a>"
TCGA-CH-5748,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CH-5748-01Z-00-DX1"">TCGA-CH-5748-01Z-00-DX1</a>"
TCGA-CM-6163,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CM-6163-01Z-00-DX1"">TCGA-CM-6163-01Z-00-DX1</a>"
TCGA-CM-6169,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CM-6169-01Z-00-DX1"">TCGA-CM-6169-01Z-00-DX1</a>"
TCGA-CU-A3QU,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-CU-A3QU-01Z-00-DX1"">TCGA-CU-A3QU-01Z-00-DX1</a>"
TCGA-D1-A0ZN,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D1-A0ZN-01Z-00-DX1"">TCGA-D1-A0ZN-01Z-00-DX1</a>"
TCGA-D1-A16B,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D1-A16B-01Z-00-DX1"">TCGA-D1-A16B-01Z-00-DX1</a>"
TCGA-D1-A16Y,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D1-A16Y-01Z-00-DX1"">TCGA-D1-A16Y-01Z-00-DX1</a>"
TCGA-D1-A174,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D1-A174-01Z-00-DX1"">TCGA-D1-A174-01Z-00-DX1</a>"
TCGA-D1-A17C,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D1-A17C-01Z-00-DX1"">TCGA-D1-A17C-01Z-00-DX1</a>"
TCGA-D1-A17M,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D1-A17M-01Z-00-DX1"">TCGA-D1-A17M-01Z-00-DX1</a>"
TCGA-D1-A17R,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D1-A17R-01Z-00-DX1"">TCGA-D1-A17R-01Z-00-DX1</a>"
TCGA-D3-A2J8,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D3-A2J8-06Z-00-DX1"">TCGA-D3-A2J8-06Z-00-DX1</a>"
TCGA-D3-A2JL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D3-A2JL-06Z-00-DX1"">TCGA-D3-A2JL-06Z-00-DX1</a>"
TCGA-D3-A3CB,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D3-A3CB-06Z-00-DX1"">TCGA-D3-A3CB-06Z-00-DX1</a>"
TCGA-D3-A3CF,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D3-A3CF-06Z-00-DX1"">TCGA-D3-A3CF-06Z-00-DX1</a>"
TCGA-D3-A3MV,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D3-A3MV-06Z-00-DX1"">TCGA-D3-A3MV-06Z-00-DX1</a>"
TCGA-D3-A8GI,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D3-A8GI-06Z-00-DX1"">TCGA-D3-A8GI-06Z-00-DX1</a>"
TCGA-D5-5538,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D5-5538-01Z-00-DX1"">TCGA-D5-5538-01Z-00-DX1</a>"
TCGA-D5-6920,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D5-6920-01Z-00-DX1"">TCGA-D5-6920-01Z-00-DX1</a>"
TCGA-D5-6924,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D5-6924-01Z-00-DX1"">TCGA-D5-6924-01Z-00-DX1</a>"
TCGA-D5-6926,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D5-6926-01Z-00-DX1"">TCGA-D5-6926-01Z-00-DX1</a>"
TCGA-D5-6928,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D5-6928-01Z-00-DX1"">TCGA-D5-6928-01Z-00-DX1</a>"
TCGA-D5-6931,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D5-6931-01Z-00-DX1"">TCGA-D5-6931-01Z-00-DX1</a>"
TCGA-D7-6525,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D7-6525-01Z-00-DX1"">TCGA-D7-6525-01Z-00-DX1</a>"
TCGA-D7-6526,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D7-6526-01Z-00-DX1"">TCGA-D7-6526-01Z-00-DX1</a>"
TCGA-D7-6815,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D7-6815-01Z-00-DX1"">TCGA-D7-6815-01Z-00-DX1</a>"
TCGA-D7-6822,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D7-6822-01Z-00-DX1"">TCGA-D7-6822-01Z-00-DX1</a>"
TCGA-D7-8575,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D7-8575-01Z-00-DX1"">TCGA-D7-8575-01Z-00-DX1</a>"
TCGA-D7-A6EX,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D7-A6EX-01Z-00-DX1"">TCGA-D7-A6EX-01Z-00-DX1</a>"
TCGA-D7-A6EY,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D7-A6EY-01Z-00-DX1"">TCGA-D7-A6EY-01Z-00-DX1</a>"
TCGA-D8-A13Y,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A13Y-01Z-00-DX1"">TCGA-D8-A13Y-01Z-00-DX1</a>"
TCGA-D8-A13Z,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A13Z-01Z-00-DX1"">TCGA-D8-A13Z-01Z-00-DX1</a>"
TCGA-D8-A140,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A140-01Z-00-DX1"">TCGA-D8-A140-01Z-00-DX1</a>"
TCGA-D8-A147,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A147-01Z-00-DX1"">TCGA-D8-A147-01Z-00-DX1</a>"
TCGA-D8-A1JH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A1JH-01Z-00-DX1"">TCGA-D8-A1JH-01Z-00-DX1</a>"
TCGA-D8-A1XF,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A1XF-01Z-00-DX1"">TCGA-D8-A1XF-01Z-00-DX1</a>"
TCGA-D8-A1XL,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A1XL-01Z-00-DX1"">TCGA-D8-A1XL-01Z-00-DX1</a>"
TCGA-D8-A1XU,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A1XU-01Z-00-DX1"">TCGA-D8-A1XU-01Z-00-DX1</a>"
TCGA-D8-A27G,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-D8-A27G-01Z-00-DX1"">TCGA-D8-A27G-01Z-00-DX1</a>"
TCGA-DA-A1I1,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-DA-A1I1-01Z-00-DX1"">TCGA-DA-A1I1-01Z-00-DX1</a>"
TCGA-DA-A1I2,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-DA-A1I2-01Z-00-DX1"">TCGA-DA-A1I2-01Z-00-DX1</a>"
TCGA-DC-6682,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-DC-6682-01Z-00-DX1"">TCGA-DC-6682-01Z-00-DX1</a>"
TCGA-DG-A2KH,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-DG-A2KH-01Z-00-DX1"">TCGA-DG-A2KH-01Z-00-DX1</a>"
TCGA-DM-A0XD,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-DM-A0XD-01Z-00-DX1"">TCGA-DM-A0XD-01Z-00-DX1</a>"
TCGA-DM-A1D6,"<a href=""https://quip1.bmi.stonybrook.edu:443/camicroscope/osdCamicroscope.php?tissueId=TCGA-DM-A1D6-01Z-00-DX1"">TCGA-DM-A1D6-01Z-00-DX1</a>"
